asset,strategy,interval,score_th,trail,tp,hold,rule_name,IS_n,IS_win%,IS_mean%,IS_MDD%,IS_Sharpe,IS_PF,OOS_n,OOS_win%,OOS_mean%,OOS_MDD%,OOS_Sharpe,OOS_PF,Sharpe_decay
us,quiet_bottom,1w,binary,0.25,0.4,13,trail25_TP40_hold13,251,54.6,7.88,-99.0,2.21,2.05,155,63.2,15.58,-91.0,4.31,3.67,0.95
us,quiet_bottom,1w,binary,0.25,0.5,13,trail25_TP50_hold13,251,54.6,8.4,-99.3,2.19,2.12,155,63.2,16.3,-91.0,4.3,3.79,0.963
us,quiet_bottom,1w,binary,0.25,,13,trail25_TPoff_hold13,251,54.2,8.3,-99.3,1.68,2.11,155,63.2,22.14,-91.0,3.92,4.79,1.333
us,quiet_bottom,1w,binary,0.3,0.2,13,trail30_TP20_hold13,251,59.4,6.77,-97.2,2.22,1.97,155,68.4,12.23,-91.0,4.18,3.32,0.883
us,quiet_bottom,1w,binary,0.3,0.25,13,trail30_TP25_hold13,251,57.8,7.29,-96.7,2.26,2.02,155,67.1,13.79,-91.0,4.37,3.5,0.934
us,quiet_bottom,1w,binary,0.3,0.3,13,trail30_TP30_hold13,251,57.0,7.67,-98.4,2.29,2.06,155,65.2,14.72,-91.0,4.33,3.52,0.891
us,quiet_bottom,1w,binary,0.3,0.4,13,trail30_TP40_hold13,251,56.6,8.49,-98.6,2.38,2.17,155,65.2,15.96,-91.0,4.41,3.73,0.853
us,quiet_bottom,1w,binary,0.3,0.5,13,trail30_TP50_hold13,251,56.6,9.02,-99.0,2.34,2.24,155,64.5,16.8,-91.0,4.42,3.86,0.889
us,quiet_bottom,1w,binary,0.3,,13,trail30_TPoff_hold13,251,56.2,8.19,-99.1,1.81,2.13,155,63.9,22.7,-91.0,4.0,4.86,1.21
us,quiet_bottom,1w,binary,0.1,0.2,26,trail10_TP20_hold26,251,50.2,7.24,-87.2,2.56,2.24,155,57.4,11.29,-88.8,3.81,3.18,0.488
us,quiet_bottom,1w,binary,0.1,0.25,26,trail10_TP25_hold26,251,49.8,7.28,-88.5,2.46,2.24,155,55.5,12.52,-88.8,3.93,3.36,0.598
us,quiet_bottom,1w,binary,0.1,0.3,26,trail10_TP30_hold26,251,49.8,7.93,-88.5,2.54,2.35,155,55.5,12.43,-88.8,3.8,3.34,0.496
us,quiet_bottom,1w,binary,0.1,0.4,26,trail10_TP40_hold26,251,49.8,8.32,-88.5,2.5,2.42,155,55.5,13.44,-88.8,3.85,3.53,0.54
us,quiet_bottom,1w,binary,0.1,0.5,26,trail10_TP50_hold26,251,49.8,8.91,-88.5,2.45,2.52,155,55.5,13.73,-88.8,3.78,3.59,0.543
us,quiet_bottom,1w,binary,0.1,,26,trail10_TPoff_hold26,251,49.8,10.01,-90.6,1.91,2.71,155,55.5,20.56,-88.8,3.39,4.87,0.775
us,quiet_bottom,1w,binary,0.15,0.2,26,trail15_TP20_hold26,251,57.4,9.29,-88.0,3.1,2.45,155,55.5,11.15,-90.2,3.6,2.7,0.161
us,quiet_bottom,1w,binary,0.15,0.25,26,trail15_TP25_hold26,251,55.8,9.49,-88.0,2.98,2.46,155,52.3,12.67,-90.2,3.78,2.86,0.268
us,quiet_bottom,1w,binary,0.15,0.3,26,trail15_TP30_hold26,251,55.4,10.31,-89.7,3.07,2.59,155,51.6,12.61,-90.2,3.63,2.84,0.182
us,quiet_bottom,1w,binary,0.15,0.4,26,trail15_TP40_hold26,251,55.4,11.18,-91.4,3.07,2.72,155,51.6,14.15,-90.2,3.76,3.06,0.225
us,quiet_bottom,1w,binary,0.15,0.5,26,trail15_TP50_hold26,251,55.4,11.87,-91.4,2.99,2.83,155,51.6,14.02,-90.2,3.59,3.04,0.201
us,quiet_bottom,1w,binary,0.15,,26,trail15_TPoff_hold26,251,55.4,14.71,-91.4,2.36,3.27,155,51.6,18.13,-92.4,3.15,3.64,0.335
us,quiet_bottom,1w,binary,0.2,0.2,26,trail20_TP20_hold26,251,63.7,10.38,-85.1,3.36,2.58,155,63.9,13.26,-92.0,4.18,3.01,0.244
us,quiet_bottom,1w,binary,0.2,0.25,26,trail20_TP25_hold26,251,59.4,10.7,-85.1,3.23,2.57,155,59.4,14.94,-92.7,4.35,3.16,0.347
us,quiet_bottom,1w,binary,0.2,0.3,26,trail20_TP30_hold26,251,57.4,11.49,-85.1,3.27,2.65,155,56.1,15.88,-95.1,4.35,3.24,0.33
us,quiet_bottom,1w,binary,0.2,0.4,26,trail20_TP40_hold26,251,56.2,12.6,-87.7,3.3,2.8,155,54.8,17.57,-93.8,4.41,3.47,0.336
us,quiet_bottom,1w,binary,0.2,0.5,26,trail20_TP50_hold26,251,56.2,12.91,-93.2,3.12,2.85,155,54.8,17.87,-94.9,4.28,3.52,0.372
us,quiet_bottom,1w,binary,0.2,,26,trail20_TPoff_hold26,251,56.2,14.13,-93.2,2.28,3.02,155,54.8,21.38,-97.2,3.57,4.01,0.566
us,quiet_bottom,1w,binary,0.25,0.2,26,trail25_TP20_hold26,251,66.9,10.98,-91.0,3.45,2.67,155,67.1,13.7,-89.5,4.3,3.11,0.246
us,quiet_bottom,1w,binary,0.25,0.25,26,trail25_TP25_hold26,251,62.9,11.33,-89.3,3.32,2.62,155,63.9,15.46,-89.5,4.47,3.25,0.346
us,quiet_bottom,1w,binary,0.25,0.3,26,trail25_TP30_hold26,251,61.4,12.19,-92.2,3.38,2.71,155,60.6,16.22,-92.3,4.4,3.24,0.302
us,quiet_bottom,1w,binary,0.25,0.4,26,trail25_TP40_hold26,251,59.8,13.4,-94.2,3.42,2.87,155,56.8,17.56,-90.2,4.36,3.36,0.275
us,quiet_bottom,1w,binary,0.25,0.5,26,trail25_TP50_hold26,251,59.0,13.59,-96.8,3.2,2.89,155,56.1,18.0,-91.6,4.25,3.41,0.328
us,quiet_bottom,1w,binary,0.25,,26,trail25_TPoff_hold26,251,58.6,14.22,-96.8,2.27,2.98,155,56.1,23.88,-95.6,3.52,4.2,0.551
us,quiet_bottom,1w,binary,0.3,0.2,26,trail30_TP20_hold26,251,68.9,11.81,-94.7,3.74,2.9,155,69.0,14.24,-91.0,4.49,3.31,0.201
us,quiet_bottom,1w,binary,0.3,0.25,26,trail30_TP25_hold26,251,65.7,12.37,-93.7,3.65,2.89,155,67.1,16.49,-90.3,4.8,3.54,0.315
us,quiet_bottom,1w,binary,0.3,0.3,26,trail30_TP30_hold26,251,64.5,13.7,-95.4,3.75,3.04,155,64.5,17.36,-95.3,4.7,3.48,0.253
us,quiet_bottom,1w,binary,0.3,0.4,26,trail30_TP40_hold26,251,63.3,14.95,-96.5,3.77,3.19,155,61.3,19.15,-93.5,4.72,3.62,0.252
us,quiet_bottom,1w,binary,0.3,0.5,26,trail30_TP50_hold26,251,61.0,15.62,-97.0,3.6,3.26,155,59.4,20.05,-93.7,4.66,3.7,0.294
us,quiet_bottom,1w,binary,0.3,,26,trail30_TPoff_hold26,251,59.4,15.83,-97.2,2.53,3.21,155,58.7,25.84,-96.9,3.7,4.48,0.462
us,quiet_bottom,1w,binary,0.1,0.2,52,trail10_TP20_hold52,251,51.4,7.45,-90.6,2.59,2.28,155,59.4,12.94,-82.0,4.51,4.05,0.741
us,quiet_bottom,1w,binary,0.1,0.25,52,trail10_TP25_hold52,251,51.0,7.47,-90.6,2.49,2.27,155,57.4,14.11,-82.0,4.56,4.22,0.831
us,quiet_bottom,1w,binary,0.1,0.3,52,trail10_TP30_hold52,251,51.0,8.12,-91.8,2.57,2.38,155,57.4,13.84,-83.2,4.35,4.16,0.693
us,quiet_bottom,1w,binary,0.1,0.4,52,trail10_TP40_hold52,251,51.0,8.15,-93.2,2.44,2.39,155,57.4,14.79,-83.2,4.35,4.38,0.783
us,quiet_bottom,1w,binary,0.1,0.5,52,trail10_TP50_hold52,251,51.0,8.63,-93.2,2.37,2.47,155,57.4,15.09,-86.1,4.26,4.44,0.797
us,quiet_bottom,1w,binary,0.1,,52,trail10_TPoff_hold52,251,51.0,10.7,-93.2,1.8,2.82,155,57.4,21.89,-87.8,3.7,6.0,1.056
us,quiet_bottom,1w,binary,0.15,0.2,52,trail15_TP20_hold52,251,59.0,9.84,-95.0,3.22,2.52,155,56.8,12.65,-90.5,4.19,3.23,0.301
us,quiet_bottom,1w,binary,0.15,0.25,52,trail15_TP25_hold52,251,57.4,10.31,-95.0,3.16,2.57,155,53.5,14.11,-91.4,4.31,3.38,0.364
us,quiet_bottom,1w,binary,0.15,0.3,52,trail15_TP30_hold52,251,57.0,11.3,-96.0,3.27,2.72,155,51.6,13.62,-93.2,4.01,3.27,0.226
us,quiet_bottom,1w,binary,0.15,0.4,52,trail15_TP40_hold52,251,57.0,12.1,-96.6,3.23,2.84,155,51.6,15.16,-90.2,4.1,3.53,0.269
us,quiet_bottom,1w,binary,0.15,0.5,52,trail15_TP50_hold52,251,57.0,12.92,-96.6,3.13,2.96,155,51.6,14.73,-93.8,3.84,3.45,0.227
us,quiet_bottom,1w,binary,0.15,,52,trail15_TPoff_hold52,251,57.0,19.17,-96.6,2.5,3.91,155,51.6,18.15,-95.9,3.29,4.02,0.316
us,quiet_bottom,1w,binary,0.2,0.2,52,trail20_TP20_hold52,251,65.3,11.01,-92.3,3.45,2.58,155,66.5,15.89,-94.7,5.07,3.75,0.47
us,quiet_bottom,1w,binary,0.2,0.25,52,trail20_TP25_hold52,251,59.8,11.72,-92.3,3.41,2.6,155,61.3,17.72,-95.2,5.2,3.9,0.525
us,quiet_bottom,1w,binary,0.2,0.3,52,trail20_TP30_hold52,251,56.6,12.85,-92.3,3.5,2.72,155,55.5,18.08,-96.8,4.96,3.83,0.417
us,quiet_bottom,1w,binary,0.2,0.4,52,trail20_TP40_hold52,251,55.4,13.51,-93.4,3.38,2.8,155,54.2,20.07,-95.9,5.03,4.13,0.488
us,quiet_bottom,1w,binary,0.2,0.5,52,trail20_TP50_hold52,251,55.4,14.17,-95.7,3.22,2.89,155,54.2,20.51,-96.6,4.84,4.2,0.503
us,quiet_bottom,1w,binary,0.2,,52,trail20_TPoff_hold52,251,55.4,18.52,-94.7,2.41,3.47,155,54.2,22.87,-98.2,3.9,4.57,0.618
us,quiet_bottom,1w,binary,0.25,0.2,52,trail25_TP20_hold52,251,70.5,12.38,-96.3,3.78,2.79,155,73.5,17.0,-93.6,5.42,4.03,0.434
us,quiet_bottom,1w,binary,0.25,0.25,52,trail25_TP25_hold52,251,65.3,13.07,-95.6,3.69,2.75,155,70.3,19.29,-93.2,5.67,4.22,0.537
us,quiet_bottom,1w,binary,0.25,0.3,52,trail25_TP30_hold52,251,60.6,13.72,-95.8,3.63,2.76,155,64.5,19.46,-95.2,5.31,3.95,0.463
us,quiet_bottom,1w,binary,0.25,0.4,52,trail25_TP40_hold52,251,56.6,14.52,-96.9,3.52,2.84,155,60.0,21.34,-93.9,5.28,4.11,0.5
us,quiet_bottom,1w,binary,0.25,0.5,52,trail25_TP50_hold52,251,55.8,15.05,-98.0,3.31,2.9,155,58.7,22.48,-93.8,5.18,4.27,0.565
us,quiet_bottom,1w,binary,0.25,,52,trail25_TPoff_hold52,251,55.4,21.77,-97.5,2.26,3.75,155,58.1,39.72,-97.1,3.74,6.77,0.655
us,quiet_bottom,1w,binary,0.3,0.2,52,trail30_TP20_hold52,251,73.3,12.91,-97.8,3.86,2.83,155,74.8,17.14,-95.6,5.39,3.98,0.396
us,quiet_bottom,1w,binary,0.3,0.25,52,trail30_TP25_hold52,251,70.1,14.29,-97.4,3.96,2.9,155,72.9,19.92,-94.9,5.81,4.26,0.467
us,quiet_bottom,1w,binary,0.3,0.3,52,trail30_TP30_hold52,251,66.9,15.73,-97.5,4.0,2.97,155,67.7,20.06,-97.5,5.36,3.84,0.34
us,quiet_bottom,1w,binary,0.3,0.4,52,trail30_TP40_hold52,251,62.2,16.83,-98.3,3.86,3.0,155,63.9,22.35,-96.5,5.39,3.99,0.396
us,quiet_bottom,1w,binary,0.3,0.5,52,trail30_TP50_hold52,251,58.2,18.71,-99.0,3.77,3.19,155,60.0,23.95,-96.5,5.32,4.12,0.411
us,quiet_bottom,1w,binary,0.3,,52,trail30_TPoff_hold52,251,55.4,21.92,-98.9,2.39,3.48,155,58.1,42.37,-99.1,3.68,6.48,0.54
