symbol,score,verdict,s_1m,s_1w,s_1d,m_1w,m_1d,v_1w,acc_w,acc_d,ret_30d,ret_90d,risk_flags,reason,cut,Name,Marcap
001080,22.0,watch,A2,A2,A4,pullback_ma10,pullback_ma50,normal,0.0,0.0,0.002,0.155,drawdown_deep,"1W/1M 정배열 A2 유지, 1D에서 MA 전체 이탈 후 A4 진입. 주봉 MA10 지지권(5000~5100)에서 긴 아래꼬리 도지로 지지 신호 나타남. 1D 반등 확인 후 재진입 고려.",False,만호제강,214140000000
001040,22.0,skip,A2,A5,B2,breaking,breaking,normal,0.0,0.0,-0.102,-0.064,,"월봉 A2 장기 상승 추세이나 주봉·일봉 A5→B2 하락 전환 확정. 전 MA 아래 위치, 일봉 ADX 24.7 하락 추세 진행 중. MA 회복 확인 전 관망.",False,CJ,5065126852800
161000,22.0,watch,A1,A2,A4,pullback_ma10,pullback_ma20,normal,0.0,0.0,0.18,0.607,drawdown_deep,1W 정배열 A2 강세이나 1D는 A4 조정 진행 중. 1M 상승변곡(A1)로 큰 방향성은 우상향이나 단기 조정 폭 확인 필요. drawdown_deep 리스크 상존.,False,애경케미칼,712217099760
460860,22.0,watch,A1,A2,A4,pullback_ma10,pullback_ma50,normal,0.0,0.0,0.213,0.4,"drawdown_deep,low_history",주봉 A2 상승 추세 vs 일봉 A4 하락 첫 시도 충돌. MA50 지지 여부 확인 필요. 월봉 데이터 부족(low_history). drawdown_deep.,False,동국제강,598272685020
011500,22.0,skip,A2,A4,B2,breaking,riding,normal,0.0,0.0,-0.111,0.165,drawdown_deep,월봉 A2(장기 상승 추세)이나 주봉·일봉 A4/B2로 충돌. 단기 하락 추세 강하고 일봉 신저권. 월봉 큰그림 상승이나 단기 진입 부적합. 일봉 바닥 확인 후 재검토.,False,한농화성,315868248400
123700,21.8,watch,B3,B3,B3,pullback_ma10,pullback_ma50,normal,0.0,0.6,0.017,-0.014,"drawdown_deep,accumulation_suspect","전 TF B3 정합, 1D accumulation_score 0.6 감지, MA 수렴 완료 후 돌파 여부 대기 필요",False,SJM,57660098110
033780,21.4,pass,A2,A2,A2,riding,pullback_ma20,normal,0.0,0.3,0.133,0.25,,전 TF A2 정합. 월봉/주봉/일봉 모두 MA 정배열 우상향. 일봉 MA20 풀백 중으로 trend_pullback 진입 구간. 신고가 대비 -6% 수준으로 건강한 조정.,False,KT&G,18800073581600
003475,21.0,watch,A2,A3,A4,pullback_ma20,pullback_ma50,distribution_suspect,0.0,0.0,0.042,0.106,distribution_suspect,"1M A2 강세이나 1W A3 토핑, 1D A4 하락 시도로 분리, 월봉 위꼬리 도지+distribution_score 0.3으로 고점 경계",False,유안타증권우,57007415980
015360,21.0,watch,A2,A2,A3,pullback_ma10,pullback_ma50,normal,0.0,0.0,-0.016,0.199,parabolic,1M/1W A2 강세 정합이나 1D에서 단기 A3 토핑 신호. 일봉 MA50 지지 확인 후 재진입 고려. 1M parabolic(ret_30d 130%) 주의.,False,INVENI,436000000000
064350,21.0,skip,A2,A4,B2,breaking,breaking,normal,0.0,0.0,-0.097,-0.077,"drawdown_deep,parabolic","1W A4, 1D B2 - 단중기 MA 전체 이탈. 1M A2이나 파라볼릭 이후 급락 중. drawdown_deep. 전 TF 하락 압력, MA 회복 전까지 관망.",False,현대로템,23247308409000
013520,21.0,watch,A2,A2,A3,pullback_ma10,pullback_ma10,normal,0.0,0.0,0.064,0.379,,"1M/1W=A2(강한 상승 추세), 1D=A3(고점 조정). 큰 그림 상승 유효, 단기 조정 진행 중. 일봉 MA50 지지 확인 시 pass 전환 가능.",False,화승코퍼레이션,141144530640
163560,21.0,watch,B3,B3,B4,pullback_ma50,pullback_ma10,normal,0.0,0.0,-0.019,0.003,drawdown_deep,"1M/1W B3 박스 다지기, 1D B4 상승 첫 시도 미확정. 거래량 급증 흔적(1D vol 5배, 1W 강양봉)은 있으나 지지 미확인. 추세 전환 확인 후 진입 검토.",False,동일고무벨트,98829000000
009155,21.0,watch,A2,A2,A3,acceleration,pullback_ma10,normal,0.0,0.0,1.179,2.121,parabolic,월봉/주봉 A2 강세 지속이나 parabolic 위험 수준(ret_30d 4.6배). 일봉은 A3 토핑 횡보 진입. MA10 풀백 후 반등 확인 시 pass 전환 가능하나 현재는 과열 watch.,False,삼성전기우,1520352632000
278470,21.0,watch,A1,A2,A3,pullback_ma10,pullback_ma20,normal,0.0,0.0,0.161,0.801,low_history,"1W A2 MA10 지지 탐색 중, 1D A3 횡보 토핑. 1M 데이터 28봉 low_history로 신뢰도 낮음. 주봉 MA10 반등 확인 후 판단 필요.",False,에이피알,14694475837500
023800,21.0,watch,B3,A2,A3,pullback_ma10,pullback_ma50,accumulation_suspect,0.0,0.0,0.036,0.094,drawdown_deep,"1M B3(바닥 다지기), 1W A2(정배열 상승), 1D A3(토핑 풀백) — TF 충돌. 큰 그림(1W)은 상승 사이클 진입했으나 일봉에서 고점 이후 MA50까지 깊은 풀백 진행. MA50 지지 확인 시 재진입 ",False,인지컨트롤스,113826218400
025000,21.0,watch,A2,A2,A3,pullback_ma20,pullback_ma50,normal,0.0,0.0,0.018,0.102,,월봉/주봉 A2 정합이나 일봉 A3 조정 진행 중. 주봉 MA20 지지 확인 시 pass 전환 가능. 현재 일봉 박스 하단 하락 중이어서 관망.,False,KPX케미칼,227254997100
002020,21.0,watch,A2,A3,A4,pullback_ma10,pullback_ma50,distribution_suspect,0.0,0.0,0.008,0.411,distribution_suspect,"1M A2(장기 상승 유지) 이나 1W A3(토핑), 1D A4(하락 첫 시도). TF 충돌. MA50(63,554) 지지 유지 여부가 핵심. 1D MA50 이탈 시 skip 전환.",False,코오롱,880303776000
005389,21.0,watch,A2,A2,A3,pullback_ma10,pullback_ma50,normal,0.0,0.0,0.059,0.152,parabolic,월봉/주봉 A2 강세지속 vs 일봉 A3 토핑 조정. 페러볼릭 리스크 존재(월봉 90일 +292%). MA50 지지 확인 시 watch→pass 고려. parabolic risk.,False,현대차3우B,612119876000
055550,21.0,watch,A2,A2,A3,pullback_ma10,pullback_ma20,normal,0.0,0.0,0.012,0.168,,"1M A2 강한 장기 추세(ADX 57)이나 1W MA10 터치 풀백, 1D A3 tight 횡보(ADX 23). TF 분리. 105560과 유사한 패턴. 1D MA 수렴 돌파 확인 전 관망. 1D 상향 돌파 시 p",False,신한지주,46136403889200
35320K,21.0,watch,A2,A2,A3,acceleration,pullback_ma10,normal,0.0,0.0,1.074,1.722,parabolic,월봉/주봉 A2 강세이나 파라볼릭 과열. 일봉 A3 토핑 진입. MA10 대비 +117% 과리. 고점 42550 이후 되돌림 중. 풀백 안정 후 재진입 대기 필요.,False,대덕전자1우,88011798000
028260,21.0,watch,A2,A2,A3,pullback_ma10,pullback_ma20,normal,0.0,0.0,0.375,0.425,,"1M/1W A2 정배열 상승이나 1D는 452K 고점 후 급락, MA10 이탈 A3 조짐. TF 분리 상태. 1D MA20(366K) 지지 여부가 관건. 1W holding=false로 풀백 깊어질 수 있음. 분기점",False,삼성물산,69650976039500
051600,21.0,watch,A1,A4,B2,pullback_ma50,breaking,normal,0.0,0.0,-0.068,0.044,drawdown_deep,"1M 정배열 A1 (장기 저점 탈출 유효), 1W A4/1D B2 단기 하락 충돌. 1M 큰 그림 상승 가능성 있으나 단기 재진입 대기 필요.",False,한전KPS,2448000000000
030190,21.0,watch,B4,B2,B4,breaking,bounce_ma10,normal,0.0,0.0,-0.09,-0.106,drawdown_deep,"1D B4(반등 첫 시도, 강양봉 holding) 이나 1W B2(역배열 하락 중) 로 TF 충돌. 1D 반등이 1W MA 저항을 돌파해야 추세 전환 확인 가능.",False,NICE평가정보,860108294200
395400,21.0,skip,A1,A3,B2,pullback_ma50,riding,normal,0.0,0.0,-0.136,-0.054,,"1M A1(상승 변곡 초기, low_history), 1W A3(피크 후 조정), 1D B2(하락 추세). TF 간 방향 충돌로 매수 근거 불충분. 일봉 추세 전환 확인 필요.",False,SK리츠,1733861491200
000660,21.0,watch,A2,A2,A3,acceleration,pullback_ma10,normal,0.0,0.0,0.97,1.404,parabolic,"월봉/주봉 A2 강세 정합이나 일봉은 고점(197.6만) 대비 -12.5% 조정 중 A3 전환. 페러볼릭 ADX(월봉 62.9, 주봉 61.7)와 월봉 MA 이격(110% 이상) 과열 리스크. 일봉 MA10 복귀 확",False,SK하이닉스,1470304978995000
039490,21.0,skip,A2,A3,B2,pullback_ma10,riding,normal,0.0,0.0,-0.136,0.14,,"월봉 A2 강세이나 주봉 A3 토핑, 일봉 B2 하락 전환 TF 충돌. 일봉 역배열+ADX 약화로 매매 회피. 주봉 MA20 이상 복귀 및 일봉 역배열 해소 시 재검토.",False,키움증권,10570011348000
001800,21.0,watch,A2,A2,A3,pullback_ma10,pullback_ma10,normal,0.0,0.0,0.082,0.23,,"1M/1W 는 A2 정배열 상승 추세 유지이나, 1D 는 ADX 15 횡보(A3)로 TF 분리. 단기 박스 돌파 확인 후 매수 적합.",False,오리온홀딩스,1566135550000
003720,21.0,watch,A2,A2,A3,acceleration,pullback_ma20,normal,0.0,0.0,0.434,0.614,parabolic,월봉/주봉 A2 강세이나 90일 +1300% 페러볼릭. 일봉 A3 토핑 징후. parabolic 위험. 풀백 이후 MA50 지지 확인 필요.,False,삼영,349180000000
105560,21.0,watch,A2,A2,A3,pullback_ma10,pullback_ma20,normal,0.0,0.0,0.026,0.2,,"1M A2 강한 장기 추세(ADX 51)이나 1W MA10/20 핀치+doji, 1D A3 tight 횡보(ADX 19 이하). TF 분리 상태. 1D 방향 결정 전까지 관망. 1D 돌파 확인 시 pass 전환 가능",False,KB금융,59581502709000
086790,21.0,watch,A2,A2,A3,pullback_ma10,pullback_ma50,normal,0.0,0.0,0.029,0.218,accumulation_suspect,"1M/1W A2 정합이나 1D MA 수렴·전체 하향 이탈(A3 횡보), 일봉 고거래량 도지 매집봉 신호 — 돌파 방향 확인 필요",False,하나금융지주,33143623958400
005680,21.0,watch,A2,A3,B2,pullback_ma20,riding,normal,0.0,0.0,-0.158,0.224,,"월봉 A2(강한 추세), 주봉 A3(고점 조정), 일봉 B2(단기 역배열) — TF 충돌. 주봉 MA20(-3%) 지지 확인 시 watch→pass 검토. 현재는 일봉 역배열로 watch 유지.",False,삼영전자,345400000000
078930,21.0,watch,A2,A2,A3,pullback_ma10,pullback_ma10,normal,0.0,0.0,0.127,0.268,,"월봉/주봉 A2 정합, 일봉 A3 소폭 토핑. 전체 추세 양호. 일봉 MA10/20 회복 확인 시 pass 격상. 현재 ADX 약화로 단기 방향 미결정.",False,GS,7173067181600
005945,21.0,watch,A2,A2,A3,pullback_ma20,pullback_ma50,normal,0.0,0.0,0.033,0.244,parabolic,1M/1W A2 정합이나 1D에서는 고점 이후 MA 혼합·ADX 약화로 A3 전환 징후. 1M 기준 ret_30d +150% 과열 경계. 1W MA20 지지 여부 확인 후 진입 검토.,False,NH투자증권우,482153232400
139130,21.0,watch,A2,A2,A3,pullback_ma10,pullback_ma20,normal,0.0,0.0,0.072,0.166,,"1M/1W A2 정합으로 중장기 상승 추세 유효하나, 1D에서 A3(토핑 횡보) 신호 — MA10 아래이고 ADX 하락. 큰 TF 우세하나 1D 단기 조정 깊어질 가능성. 1D MA50 근방 지지 확인 필요.",False,iM금융지주,3016529668740
078935,21.0,watch,A2,A2,A3,pullback_ma10,pullback_ma20,normal,0.0,0.0,0.043,0.141,,월봉·주봉 A2 강세이나 일봉은 A3 토핑 박스. 큰 추세는 건재하나 단기 고점 후 조정 구간. 주봉 MA10 지지 확인 후 재상승 여부 대기.,False,GS우,102092047200
007340,21.0,watch,A2,A2,A3,pullback_ma10,pullback_ma20,normal,0.0,0.0,0.221,0.856,parabolic,"월봉/주봉 A2 정배열 유지이나 일봉에서 신고가 후 조정이 진행 중(A3). 월봉 ret_30d +230%, ret_90d +614%로 parabolic 위험. 일봉 MA20 지지 여부 확인 필요.",False,DN오토모티브,2723680765750
079550,21.0,watch,A2,A2,A3,pullback_ma10,pullback_ma50,normal,0.0,0.0,0.028,0.683,,월봉/주봉 A2 강세이나 일봉 A3 토핑 징후. 일봉 MA50 지지 여부가 핵심. MA50 지지 확인 + 거래량 동반 반등 시 pass 전환. 페러볼릭 수준의 상승 후 조정이므로 성급한 진입 자제.,False,LIG디펜스앤에어로스페이스,20218000000000
011690,21.0,skip,A1,A4,B2,breaking,breaking,normal,0.0,0.0,0.069,0.38,drawdown_deep,"1D B2 하락 확정, 1W 고점 후 급락(A4). 1M만 장기 회복 시도 중. TF간 충돌. 1D/1W 명확한 하락 추세로 skip. drawdown_deep 위험.",False,와이투솔루션,225364979160
241560,20.0,watch,A2,A3,B2,pullback_ma20,breaking,normal,0.0,0.0,0.052,0.056,,"1M A2 상승 vs 1D B2 단기 하락 충돌. 1W MA20 지지 여부가 핵심. 주봉 MA20(64,350) 위 복귀 시 pass 상향 가능.",False,두산밥캣,6652410911000
001120,20.0,watch,A2,A2,A4,pullback_ma20,pullback_ma10,normal,0.0,0.0,-0.166,0.334,,"1M/1W A2 정배열 상승 추세 유지, 1D는 A4 조정 진행 중. 큰 그림 A2 우세이나 일봉 MA10 회복이 확인되어야 진입 적합. 현재 watch.",False,LX인터내셔널,1726758000000
030200,20.0,skip,A2,A3,B2,pullback_ma10,breaking,normal,0.0,0.0,-0.073,0.057,,"1M A2 장기 상승이나 1W A3 박스, 1D B2 역배열. 일봉 구조 개선 전 매매 부적합.",False,KT,13810788338000
37550L,20.0,watch,A2,A2,A4,pullback_ma10,breaking,normal,0.0,0.0,-0.111,0.485,parabolic,"1M/1W A2 정배열 장기 상승 구조 유효하나 1D A4 하락 첫 시도로 TF 충돌. 파라볼릭 상승 후 조정 깊어지는 중, 1W MA20(43,148) 지지 여부가 핵심 관전 포인트.",False,DL이앤씨2우(전환),106442330400
267270,20.0,skip,A2,A3,B2,pullback_ma10,breaking,normal,0.0,0.0,0.031,0.398,,"월봉 A2이나 주봉 A3 토핑, 일봉 B2 하락 전환. TF 간 충돌 심화. 일봉 전 MA 이탈 확인. 재진입 전 일봉 MA50 지지 확인 필요.",False,HD건설기계,7969411471100
120110,20.0,watch,A3,A2,A4,pullback_ma10,breaking,normal,0.0,0.0,-0.145,0.676,"drawdown_deep,accumulation_suspect","주봉 A2 정배열 유지, 일봉 A4 MA 하향 이탈 충돌. 일봉 매집봉 신호(acc_score=1.0) 긍정적이나 추세 복귀 미확인. 주봉 MA20 지지 여부가 key.",False,코오롱인더,2308839067200
001500,20.0,skip,A2,A3,A5,pullback_ma20,breaking,distribution_suspect,0.0,0.0,-0.01,0.216,"drawdown_deep,distribution_suspect","1M은 정배열이나 1W/1D는 피크 이후 하락 확인. TF 충돌, 1D A5로 하락 retest 진행 중.",False,현대차증권,655430266400
010140,20.0,watch,A2,A3,B1,pullback_ma10,breaking,normal,0.0,0.0,0.024,0.115,,"1M A2 장기 강세 유지이나 1W A3 토핑 신호, 1D B1 MA 이탈 진행. 장기 추세는 건전하나 단기 조정 폭 확대. MA50 지지 확인 필요.",False,삼성중공업,26972000000000
011200,20.0,watch,B3,B3,B3,pullback_ma10,pullback_ma10,normal,0.0,0.0,-0.021,-0.013,,"전 TF B3 바닥 다지기 정합. 월봉 장기 저점권, 주봉/일봉 좁은 횡보. MA 수렴 진행 중. 거래량 미약하나 일봉 강양봉 holding 신호 존재. MA10 돌파 + 거래량 동반 확인 시 B4 전환 가능.",False,HMM,19053406994000
079900,20.0,watch,A1,A3,B2,pullback_ma20,pullback_ma50,normal,0.0,0.0,-0.011,0.126,low_history,"1M 데이터 부족(22봉, low_history). 1W A3 토핑 조정, 1D B2 하락. TF 충돌 + 단기 이력 제한. MA50 지지 확인 후 재평가.",False,전진건설로봇,913493317000
316140,20.0,watch,A2,A3,B2,pullback_ma10,breaking,normal,0.0,0.0,-0.071,0.064,,"1M A2 장기 강세이나 1W A3 조정, 1D B2 역배열 하락. 월봉 기준 우상향 추세 유지. MA50(28,400원) 주봉 지지 여부 확인 후 판단.",False,우리금융지주,22958236908000
010690,20.0,watch,A3,A3,B1,pullback_ma10,breaking,normal,0.0,0.0,0.02,0.338,drawdown_deep,"월봉/주봉 A3(고점 후 횡보/조정) vs 일봉 B1(하락 첫 시도). TF 충돌. 2024~2025 급등 후 현재 고점 대비 -52% 조정 중. 일봉 MA50 지지(~12,100) 상실한 상태, 단기 방향 불명확.",False,화신,435457512700
338100,20.0,watch,B3,B3,B2,riding,breaking,normal,0.0,0.0,-0.061,-0.008,,"월봉/주봉 B3 다지기, 일봉 B2 하락 추세. 큰 그림에서 바닥 다지기 가능성 있으나 일봉 하락 구조 미전환 상태. 4200 지지 확인 필요.",False,NH프라임리츠,84249900000
357120,20.0,watch,B3,B3,B3,pullback_ma50,pullback_ma10,normal,0.0,0.0,-0.031,-0.003,,"전 TF B3 정합. 장기 하락 후 바닥 다지기 국면. MAs 수렴 중. 4200 이탈 시 skip 전환, 4700 돌파+거래량 시 B5 변환 가능. 현재 관망.",False,코람코라이프인프라리츠,435575709150
006280,20.0,watch,B3,B3,B2,riding,breaking,normal,0.0,0.0,-0.074,-0.195,,"1M/1W B3(장기 횡보 바닥 다지기), 1D B2(단기 하락 지속). 큰 TF 바닥권이나 단기 하락 미완결. 일봉 반등 확인 후 재검토.",False,녹십자,1693379356200
034310,20.0,watch,B3,B3,B3,pullback_ma10,pullback_ma10,normal,0.0,0.0,-0.031,0.0,,"전 TF B3 박스 하단 정합. MA3선 수렴(tight), ADX 낮아 에너지 응축 상태. 돌파 시 방향성 주목. 현재는 하단 근접 관망.",False,NICE,470491609600
069260,20.0,watch,B3,B3,B3,pullback_ma10,pullback_ma10,normal,0.0,0.0,-0.008,-0.036,,전 TF B3 정합. MA 수렴+ADX 약세. 16K 지지 유지 시 B4 전환 가능하나 현재는 관망.,False,TKG휴켐스,714966504120
004800,20.0,watch,A2,A2,A4,pullback_ma10,pullback_ma50,distribution_suspect,0.0,0.0,0.406,0.649,"drawdown_deep,parabolic",1M/1W A2이나 1D A4로 TF 충돌. drawdown_deep(고점 -38.9%)와 ret_90d +385%(1M) 페러볼릭 동반. 1D MA50 지지 확인 후 진입 검토 가능하나 현재 관망.,False,효성,3699629947000
033920,20.0,watch,B3,A3,B2,pullback_ma20,breaking,normal,0.0,0.0,-0.071,-0.1,,"월봉 B3(저점 횡보), 주봉 A3(토핑 후 반락), 일봉 B2(하락 추세) — TF 충돌. 장기 관점 저점권이나 중단기 하락 추세 지속. 일봉 반등 신호 확인 후 재판정 필요.",False,무학,229425000000
178920,20.0,watch,B4,A2,A3,pullback_ma10,pullback_ma20,normal,0.0,0.0,0.186,0.574,drawdown_deep,1W A2(정배열 ADX 33.6) vs 1D A3 경계 충돌. 단기 조정 중이나 주봉 상승 추세 유효. MA10 풀백 완성 여부 확인 필요.,False,PI첨단소재,825193648200
071055,20.0,watch,A2,A3,B2,pullback_ma20,breaking,normal,0.0,0.0,0.068,0.196,,1M/1W 정배열 강세 유지되나 1D 단기 MA 전 이탈로 TF 간 충돌. 1W MA20 근방 지지 여부가 관건. 파라볼릭 급등 후 조정 국면으로 섣부른 진입 보류.,False,한국금융지주우,1019335674000
071050,20.0,skip,A2,A3,B2,pullback_ma10,breaking,normal,0.0,0.0,0.081,0.33,parabolic,"1M A2 장기 상승이나 파라볼릭. 1W A3 토핑 횡보, 1D B2 역배열. TF 충돌 구조. 일봉 바닥 지지 확인 필요.",False,한국금융지주,14126538972000
034020,20.0,skip,A1,A3,B2,pullback_ma20,breaking,normal,0.0,0.0,0.059,0.179,,월봉 A1 장기 상승 구조이나 일봉 B2 하락 추세로 TF 충돌. 일봉 전 MA 이탈 + 고점 대비 -27% 조정. 일봉 MA50(10.9만) 복귀 + 주봉 MA20 지지 확인 후 재진입 검토.,False,두산에너빌리티,72511521727200
003830,20.0,watch,B3,B3,B3,pullback_ma20,pullback_ma10,normal,0.0,0.0,-0.009,0.019,,전 TF B3 정합(바닥 다지기/박스 횡보). ADX 15~19로 추세 미형성. 월봉/주봉/일봉 모두 MA 수렴 상태로 방향성 미결. 박스 상단(130000) 돌파 시 A1 전환 모니터링.,False,대한화섬,150728000000
004360,19.4,watch,B3,B3,B3,pullback_ma50,pullback_ma10,normal,0.0,0.3,-0.055,-0.002,drawdown_deep,전 TF B3 정합. 2022~2023년 대형 스파이크 이후 장기 횡보 바닥 다지기. MA들이 수렴 중. 돌파 시그널 부재로 관망. drawdown_deep 플래그.,False,세방,266662661850
005935,19.0,watch,A2,A2,A2,riding,pullback_ma10,normal,0.0,0.0,0.377,0.735,,전 TF A2 정합 상승세. 일봉 MA10 아래 조정 중 — MA20(17.4만) 지지 확인 후 bounce_ma20 신호 시 pass 전환 가능. 월봉 이격(MA10 대비 64%) 과열 주의.,False,삼성전자우,151166734645200
004870,19.0,watch,B2,B4,B4,bounce_ma20,bounce_ma50,accumulation_suspect,0.0,0.0,0.242,-0.2,"drawdown_deep,accumulation_suspect",1D/1W B4 상승 첫 시도 + 대량거래. 하지만 1M B2 장기 하락 추세 미전환. 일봉 acc_score 0.6 주목할 만하나 확인 필요.,False,티웨이홀딩스,43794272178
007810,19.0,watch,A2,A2,A2,pullback_ma10,bounce_ma20,normal,0.0,0.0,0.332,0.941,parabolic,"전 TF A2 정합, 강한 상승 추세. 단 월봉 90일 수익률 16배(1,611%)로 페러볼릭 위험 높음. 일봉 bounce 신호는 긍정적이나 단기 과열 경계.",False,코리아써키트,2714832584000
005850,19.0,watch,A2,A2,B4,pullback_ma20,pullback_ma50,normal,0.0,0.0,0.075,0.401,,1M/1W A2 정합 상승 추세 강함(1W ADX 53.93). 1D는 MA 아래 B4 단기 조정. 1W MA20(58.8k) 및 1D MA50(61.8k) 지지 확인 후 pass 전환 가능. 단기 진입 위험.,False,에스엘,3469704444000
002780,19.0,watch,B4,A1,A4,pullback_ma10,breaking,normal,0.0,0.0,0.153,0.479,"drawdown_deep,pump_dump_trace",주봉 A1(상승 출발) vs 일봉 A4(하락 시도) 충돌. 월봉 pump_dump 흔적 있음. 급등 후 빠른 되돌림 패턴 반복. 일봉 MA50(1059) 지지 확인 후 재판단. 불안정.,False,진흥기업,155509295405
136490,19.0,watch,B4,B3,B3,pullback_ma10,pullback_ma50,normal,0.0,0.0,0.046,0.105,drawdown_deep,"1M B4 상승 시도, 1W/1D B3 박스 다지기. drawdown_deep. 1W MA10 돌파 + 거래량 확인 시 pass 전환 가능. 현재는 관망.",False,선진,242789756840
013580,19.0,watch,A2,A2,A5,pullback_ma10,breaking,normal,0.0,0.0,-0.135,0.091,drawdown_deep,월봉(1M)/주봉(1W) A2 강세 추세지만 일봉(1D) A5 하락 확정으로 TF 충돌. 단기 조정이 깊으나 큰 그림 정배열 유효. 일봉 반등 및 MA 회복 확인 후 재진입 기회. 현재는 관망.,False,계룡건설,201391952850
294870,19.0,watch,B4,B4,B2,pullback_ma50,breaking,normal,0.0,0.0,-0.002,-0.015,,1M은 초장기 바닥 회복 B4 시도 중이나 1W/1D는 MA 아래에서 표류. TF 간 방향성 불일치로 추세 확인 전 관망 필요.,False,IPARK현대산업개발,1426893694500
012610,19.0,pass,A1,A2,A2,riding,pullback_ma10,normal,0.0,0.0,0.384,0.192,,"전 TF A2 정합(주봉/일봉), 월봉 A1 변곡 확인. 정배열 완성 + 강한 ADX + 거래량 동반 상승. MA10 풀백 구간으로 진입 적합.",False,경인양행,238877935100
002810,19.0,pass,A2,A2,A2,riding,pullback_ma10,normal,0.0,0.0,0.081,0.32,,"전 TF A2 정합, 월봉/주봉/일봉 모두 정배열 강한 추세 유지. ADX 35~43 강한 추세 강도. 일봉 MA10 소폭 하회하나 MA20 수렴으로 풀백 진입 적합 구간.",False,삼영무역,395192687200
017550,19.0,watch,B4,A1,A4,pullback_ma10,breaking,normal,0.0,0.0,0.205,0.528,"drawdown_deep,pump_dump_trace",주봉 A1(상승 출발) vs 일봉 A4(하락 첫 시도) 충돌. 거래량 폭증과 함께 급등했으나 단기 급락 패턴. 월봉 pump_dump_trace 의심. 일봉 MA50(2628) 지지 확인 필수. 패턴 불안정으로 신중,False,수산세보틱스,177837520500
047810,19.0,skip,A2,A4,B2,pullback_ma20,breaking,normal,0.0,0.0,-0.137,0.161,parabolic,"1M A2 장기 상승이나 파라볼릭 위험. 1W A4, 1D B2 역배열 하락. TF 충돌로 매매 부적합.",False,한국항공우주,16483040593700
004170,19.0,pass,A2,A2,A2,riding,pullback_ma10,normal,0.0,0.0,0.529,1.069,parabolic,"전 TF A2 정합 상승 추세, 일봉 MA10(482,950) 근방 풀백이 진입 기회. parabolic 플래그 있으나 일봉 ADX 45 강한 추세 유지 중.",False,신세계,5005945930000
012205,19.0,skip,A3,A2,A3,acceleration,pullback_ma10,pump_dump_trace,0.0,0.0,0.15,0.265,"drawdown_deep,pump_dump_trace,parabolic",1M/1W ret_30d +197%/+309% 페러볼릭. 거래량 179~15배 폭증 후 조정 재개. 1D에서 고점 대비 -53%. 전형적 펌프앤덤프 패턴. drawdown_deep + pump_dump_trace 복,False,계양전기우,15361698060
032830,19.0,pass,A1,A2,A2,riding,pullback_ma10,normal,0.0,0.0,0.381,0.886,,"전 TF 정합 강세(월봉 A1, 주봉/일봉 A2). 일봉 MA10 하락꼬리 도지 지지 확인 — 전형적 풀백 매수 구간. ADX 모든 TF 합리적(40~54). 고점 대비 낙폭 -8.1%로 과열 낮음.",False,삼성생명,70300000000000
003670,19.0,skip,A5,B4,B2,pullback_ma20,breaking,normal,0.0,0.0,0.026,0.185,drawdown_deep,일봉 B2 하락 명확. 주봉 B4 상승 시도이나 실패 중. 월봉 장기 하락 추세에서 반등 시도 중인 A5/B4 경계. 일봉 MA50 이상 안착 확인 전 관망.,False,포스코퓨처엠,21702877680000
017670,19.0,pass,A2,A2,A2,riding,pullback_ma20,normal,0.0,0.0,0.22,0.844,,"전 TF A2 정합, 1M/1W/1D 정배열 유지. 1D MA20 풀백 중(dist=-0.6%), recent_strong_bull holding=true. 피크 대비 -9% 신고가 근접. 가장 건전한 차트.",False,SK텔레콤,21758232368900
175330,18.4,skip,A2,A4,B2,breaking,pullback_ma10,normal,0.0,0.3,-0.172,-0.014,drawdown_deep,"월봉 A2 장기 추세 양호하나 주봉 A4·일봉 B2 하락 전환 충돌. 일봉 역배열 완성, drawdown_deep. 일봉 MA10(25,650) 회복 및 방향 전환 확인 필요.",False,JB금융지주,4791053712800
006340,18.0,watch,A2,A2,A3,pullback_ma10,pullback_ma20,normal,0.0,0.0,1.599,2.554,"parabolic,drawdown_deep",1M/1W는 A2 정배열 유지이나 1D는 신고가 갱신 실패 후 A3 토핑 횡보 진입. parabolic+drawdown_deep 동시 발동. 단기 MA20 지지 여부 확인 필요.,False,대원전선,1103290833120
383800,18.0,pass,B5,A2,A1,pullback_ma10,riding,normal,0.0,0.0,0.137,0.132,,"1W A2 정배열+holding, 1M B5 상승retest 확인. 1D A1 변곡 후 MA 전체 위 유지. 3 TF 모두 상승 방향 정합. 최고점 대비 -12.5%로 drawdown 적음.",False,LX홀딩스,726954975700
084870,18.0,watch,B2,B5,A3,pullback_ma10,pullback_ma10,normal,0.0,0.0,-0.029,0.65,,1W B5(추세 전환 확인 단계)이나 1D A3(토핑 횡보)로 TF 충돌. 큰 그림에서 1W 반등은 의미있으나 1D 단기 역배열이 부담. 1D MA20 회복 확인 후 재평가 필요.,False,TBH글로벌,40916512000
006805,18.0,watch,A2,A3,B2,pullback_ma20,riding,normal,0.0,0.0,-0.12,0.209,drawdown_deep,"월봉 A2(강한 상승 추세), 주봉 A3(고점 조정), 일봉 B2(역배열 하락) — TF 간 심각한 충돌. 월봉 기준 대추세는 상승이나 단기 조정 깊이가 변수. drawdown_deep + 일봉 저점 확인 필요.",False,미래에셋증권우,274054852500
